,College,Branch,Category,Gender,Opening_Rank,Closing_Rank,branch_ins
1703,IIT Roorkee,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",OPEN,N,535,822,1134181
1704,IIT Roorkee,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",OPEN,F,1493,2228,1134181
1705,IIT Roorkee,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",OPEN (PwD),N,88,88,1134181
1706,IIT Roorkee,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",EWS,N,151,158,1134181
1707,IIT Roorkee,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",EWS,F,323,323,1134181
1708,IIT Roorkee,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",OBC-NCL,N,328,416,1134181
1709,IIT Roorkee,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",OBC-NCL,F,780,1108,1134181
1710,IIT Roorkee,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",SC,N,196,288,1134181
1711,IIT Roorkee,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",SC,F,638,638,1134181
1712,IIT Roorkee,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",ST,N,103,130,1134181
1713,IIT Roorkee,"Data Science and  Artificial Intelligence (4 Years, B. Tech)",ST,F,235,235,1134181
1714,IIT Roorkee,"Economics(5 Years, Bachelor of Science and  Master of Science( Dual Degree))",OPEN,N,5322,6382,1135608
1715,IIT Roorkee,"Economics(5 Years, Bachelor of Science and  Master of Science( Dual Degree))",OPEN,F,9725,11071,1135608
1716,IIT Roorkee,"Economics(5 Years, Bachelor of Science and  Master of Science( Dual Degree))",EWS,N,914,1173,1135608
1717,IIT Roorkee,"Economics(5 Years, Bachelor of Science and  Master of Science( Dual Degree))",EWS,F,2283,2283,1135608
1718,IIT Roorkee,"Economics(5 Years, Bachelor of Science and  Master of Science( Dual Degree))",OBC-NCL,N,2838,3227,1135608
1719,IIT Roorkee,"Economics(5 Years, Bachelor of Science and  Master of Science( Dual Degree))",OBC-NCL,F,6814,7103,1135608
1720,IIT Roorkee,"Economics(5 Years, Bachelor of Science and  Master of Science( Dual Degree))",SC,N,1913,2088,1135608
1721,IIT Roorkee,"Economics(5 Years, Bachelor of Science and  Master of Science( Dual Degree))",SC,F,2590,2590,1135608
1722,IIT Roorkee,"Economics(5 Years, Bachelor of Science and  Master of Science( Dual Degree))",ST,N,1131,1141,1135608
1723,IIT Roorkee,"Electrical Engineering (4 Years, B. Tech)",OPEN,N,1479,2135,1134111
1724,IIT Roorkee,"Electrical Engineering (4 Years, B. Tech)",OPEN,F,3406,5031,1134111
1725,IIT Roorkee,"Electrical Engineering (4 Years, B. Tech)",OPEN (PwD),N,155,167,1134111
1726,IIT Roorkee,"Electrical Engineering (4 Years, B. Tech)",EWS,N,251,378,1134111
1727,IIT Roorkee,"Electrical Engineering (4 Years, B. Tech)",EWS,F,707,790,1134111
1728,IIT Roorkee,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,N,629,982,1134111
1729,IIT Roorkee,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,F,1562,2559,1134111
1730,IIT Roorkee,"Electrical Engineering (4 Years, B. Tech)",SC,N,292,551,1134111
1731,IIT Roorkee,"Electrical Engineering (4 Years, B. Tech)",SC,F,618,1067,1134111
1732,IIT Roorkee,"Electrical Engineering (4 Years, B. Tech)",ST,N,162,340,1134111
1733,IIT Roorkee,"Electrical Engineering (4 Years, B. Tech)",ST,F,397,492,1134111
1734,IIT Roorkee,"Electronics and  Communication Engineering (4 Years, B. Tech)",OPEN,N,648,1443,1134114
1735,IIT Roorkee,"Electronics and  Communication Engineering (4 Years, B. Tech)",OPEN,F,1789,3142,1134114
1736,IIT Roorkee,"Electronics and  Communication Engineering (4 Years, B. Tech)",OPEN (PwD),N,72,76,1134114
1737,IIT Roorkee,"Electronics and  Communication Engineering (4 Years, B. Tech)",EWS,N,197,245,1134114
1738,IIT Roorkee,"Electronics and  Communication Engineering (4 Years, B. Tech)",EWS,F,588,610,1134114
1739,IIT Roorkee,"Electronics and  Communication Engineering (4 Years, B. Tech)",OBC-NCL,N,382,600,1134114
1740,IIT Roorkee,"Electronics and  Communication Engineering (4 Years, B. Tech)",OBC-NCL,F,1220,1517,1134114
1741,IIT Roorkee,"Electronics and  Communication Engineering (4 Years, B. Tech)",OBC-NCL (PwD),N,27,27,1134114
1742,IIT Roorkee,"Electronics and  Communication Engineering (4 Years, B. Tech)",SC,N,224,372,1134114
1743,IIT Roorkee,"Electronics and  Communication Engineering (4 Years, B. Tech)",SC,F,679,802,1134114
1744,IIT Roorkee,"Electronics and  Communication Engineering (4 Years, B. Tech)",ST,N,106,197,1134114
1745,IIT Roorkee,"Electronics and  Communication Engineering (4 Years, B. Tech)",ST,F,364,373,1134114
1746,IIT Roorkee,"Engineering Physics (4 Years, B. Tech)",OPEN,N,2972,4901,1134117
1747,IIT Roorkee,"Engineering Physics (4 Years, B. Tech)",OPEN,F,11139,11938,1134117
1748,IIT Roorkee,"Engineering Physics (4 Years, B. Tech)",EWS,N,954,1062,1134117
1749,IIT Roorkee,"Engineering Physics (4 Years, B. Tech)",EWS,F,2073,2073,1134117
1750,IIT Roorkee,"Engineering Physics (4 Years, B. Tech)",OBC-NCL,N,1995,2648,1134117
1751,IIT Roorkee,"Engineering Physics (4 Years, B. Tech)",OBC-NCL,F,5823,6622,1134117
1752,IIT Roorkee,"Engineering Physics (4 Years, B. Tech)",SC,N,1106,1764,1134117
1753,IIT Roorkee,"Engineering Physics (4 Years, B. Tech)",SC,F,2408,2755,1134117
1754,IIT Roorkee,"Engineering Physics (4 Years, B. Tech)",ST,N,769,894,1134117
1755,IIT Roorkee,"Geological Technology(5 Years, Integrated Master of Technology)",OPEN,N,8743,11246,1135302
1756,IIT Roorkee,"Geological Technology(5 Years, Integrated Master of Technology)",OPEN,F,13021,17890,1135302
1757,IIT Roorkee,"Geological Technology(5 Years, Integrated Master of Technology)",EWS,N,1546,1587,1135302
1758,IIT Roorkee,"Geological Technology(5 Years, Integrated Master of Technology)",EWS,F,3396,3396,1135302
1759,IIT Roorkee,"Geological Technology(5 Years, Integrated Master of Technology)",OBC-NCL,N,4181,4406,1135302
1760,IIT Roorkee,"Geological Technology(5 Years, Integrated Master of Technology)",OBC-NCL,F,8550,8645,1135302
1761,IIT Roorkee,"Geological Technology(5 Years, Integrated Master of Technology)",SC,N,2189,2569,1135302
1762,IIT Roorkee,"Geological Technology(5 Years, Integrated Master of Technology)",SC,F,3374,3374,1135302
1763,IIT Roorkee,"Geological Technology(5 Years, Integrated Master of Technology)",ST,N,1288,1432,1135302
1764,IIT Roorkee,"Geophysical Technology(5 Years, Integrated Master of Technology)",OPEN,N,8096,9913,1135303
1765,IIT Roorkee,"Geophysical Technology(5 Years, Integrated Master of Technology)",OPEN,F,15724,20799,1135303
1766,IIT Roorkee,"Geophysical Technology(5 Years, Integrated Master of Technology)",EWS,N,1375,1561,1135303
1767,IIT Roorkee,"Geophysical Technology(5 Years, Integrated Master of Technology)",EWS,F,3345,3345,1135303
1768,IIT Roorkee,"Geophysical Technology(5 Years, Integrated Master of Technology)",OBC-NCL,N,3353,4177,1135303
1769,IIT Roorkee,"Geophysical Technology(5 Years, Integrated Master of Technology)",OBC-NCL,F,8064,8384,1135303
1770,IIT Roorkee,"Geophysical Technology(5 Years, Integrated Master of Technology)",SC,N,2250,2453,1135303
1771,IIT Roorkee,"Geophysical Technology(5 Years, Integrated Master of Technology)",SC,F,3377,3377,1135303
1772,IIT Roorkee,"Geophysical Technology(5 Years, Integrated Master of Technology)",ST,N,1277,1457,1135303
1773,IIT Roorkee,"Mathematics &  Computing(5 Years, Bachelor of Science and  Master of Science ( Dual Degree))",OPEN,N,1264,1680,1135606
1774,IIT Roorkee,"Mathematics &  Computing(5 Years, Bachelor of Science and  Master of Science ( Dual Degree))",OPEN,F,3458,4106,1135606
1775,IIT Roorkee,"Mathematics &  Computing(5 Years, Bachelor of Science and  Master of Science ( Dual Degree))",OPEN (PwD),N,89,89,1135606
1776,IIT Roorkee,"Mathematics &  Computing(5 Years, Bachelor of Science and  Master of Science ( Dual Degree))",EWS,N,240,274,1135606
1777,IIT Roorkee,"Mathematics &  Computing(5 Years, Bachelor of Science and  Master of Science ( Dual Degree))",EWS,F,647,647,1135606
1778,IIT Roorkee,"Mathematics &  Computing(5 Years, Bachelor of Science and  Master of Science ( Dual Degree))",OBC-NCL,N,722,902,1135606
1779,IIT Roorkee,"Mathematics &  Computing(5 Years, Bachelor of Science and  Master of Science ( Dual Degree))",OBC-NCL,F,2280,2534,1135606
1780,IIT Roorkee,"Mathematics &  Computing(5 Years, Bachelor of Science and  Master of Science ( Dual Degree))",SC,N,456,731,1135606
1781,IIT Roorkee,"Mathematics &  Computing(5 Years, Bachelor of Science and  Master of Science ( Dual Degree))",SC,F,1526,1526,1135606
1782,IIT Roorkee,"Mathematics &  Computing(5 Years, Bachelor of Science and  Master of Science ( Dual Degree))",ST,N,178,320,1135606
1783,IIT Roorkee,"Mathematics &  Computing(5 Years, Bachelor of Science and  Master of Science ( Dual Degree))",ST,F,961,961,1135606
1784,IIT Roorkee,"Mechanical Engineering(4 Years, B. Tech)",OPEN,N,2127,4189,1134125
1785,IIT Roorkee,"Mechanical Engineering(4 Years, B. Tech)",OPEN,F,7485,9783,1134125
1786,IIT Roorkee,"Mechanical Engineering(4 Years, B. Tech)",EWS,N,597,729,1134125
1787,IIT Roorkee,"Mechanical Engineering(4 Years, B. Tech)",EWS,F,1613,1790,1134125
1788,IIT Roorkee,"Mechanical Engineering(4 Years, B. Tech)",OBC-NCL,N,1091,1776,1134125
1789,IIT Roorkee,"Mechanical Engineering(4 Years, B. Tech)",OBC-NCL,F,3169,4824,1134125
1790,IIT Roorkee,"Mechanical Engineering(4 Years, B. Tech)",SC,N,621,950,1134125
1791,IIT Roorkee,"Mechanical Engineering(4 Years, B. Tech)",SC,F,1641,2281,1134125
1792,IIT Roorkee,"Mechanical Engineering(4 Years, B. Tech)",ST,N,345,548,1134125
1793,IIT Roorkee,"Mechanical Engineering(4 Years, B. Tech)",ST,F,926,1158,1134125
1794,IIT Roorkee,"Metallurgical and  Materials Engineering (4 Years, B. Tech)",OPEN,N,6087,7246,1134127
1795,IIT Roorkee,"Metallurgical and  Materials Engineering (4 Years, B. Tech)",OPEN,F,10263,13613,1134127
1796,IIT Roorkee,"Metallurgical and  Materials Engineering (4 Years, B. Tech)",EWS,N,1152,1244,1134127
1797,IIT Roorkee,"Metallurgical and  Materials Engineering (4 Years, B. Tech)",EWS,F,2529,2575,1134127
1798,IIT Roorkee,"Metallurgical and  Materials Engineering (4 Years, B. Tech)",OBC-NCL,N,2345,3187,1134127
1799,IIT Roorkee,"Metallurgical and  Materials Engineering (4 Years, B. Tech)",OBC-NCL,F,5572,6725,1134127
1800,IIT Roorkee,"Metallurgical and  Materials Engineering (4 Years, B. Tech)",SC,N,1038,1780,1134127
1801,IIT Roorkee,"Metallurgical and  Materials Engineering (4 Years, B. Tech)",SC,F,2552,2830,1134127
1802,IIT Roorkee,"Metallurgical and  Materials Engineering (4 Years, B. Tech)",ST,N,666,953,1134127
1803,IIT Roorkee,"Metallurgical and  Materials Engineering (4 Years, B. Tech)",ST,F,1505,1505,1134127
1804,IIT Roorkee,"Physics(5 Years, Bachelor of Science and  Master of Science ( Dual Degree))",OPEN,N,7725,8679,1135602
1805,IIT Roorkee,"Physics(5 Years, Bachelor of Science and  Master of Science ( Dual Degree))",OPEN,F,13807,14469,1135602
1806,IIT Roorkee,"Physics(5 Years, Bachelor of Science and  Master of Science ( Dual Degree))",EWS,N,1843,1857,1135602
1807,IIT Roorkee,"Physics(5 Years, Bachelor of Science and  Master of Science ( Dual Degree))",EWS,F,3870,3870,1135602
1808,IIT Roorkee,"Physics(5 Years, Bachelor of Science and  Master of Science ( Dual Degree))",OBC-NCL,N,3915,4520,1135602
1809,IIT Roorkee,"Physics(5 Years, Bachelor of Science and  Master of Science ( Dual Degree))",OBC-NCL,F,8419,8603,1135602
1810,IIT Roorkee,"Physics(5 Years, Bachelor of Science and  Master of Science ( Dual Degree))",SC,N,1873,2529,1135602
1811,IIT Roorkee,"Physics(5 Years, Bachelor of Science and  Master of Science ( Dual Degree))",SC,F,3505,3505,1135602
1812,IIT Roorkee,"Physics(5 Years, Bachelor of Science and  Master of Science ( Dual Degree))",ST,N,1411,1454,1135602
1813,IIT Roorkee,"Production and  Industrial Engineering (4 Years, B. Tech)",OPEN,N,4645,5786,1134136
1814,IIT Roorkee,"Production and  Industrial Engineering (4 Years, B. Tech)",OPEN,F,11401,12679,1134136
1815,IIT Roorkee,"Production and  Industrial Engineering (4 Years, B. Tech)",EWS,N,823,1203,1134136
1816,IIT Roorkee,"Production and  Industrial Engineering (4 Years, B. Tech)",EWS,F,2750,2750,1134136
1817,IIT Roorkee,"Production and  Industrial Engineering (4 Years, B. Tech)",OBC-NCL,N,1942,2922,1134136
1818,IIT Roorkee,"Production and  Industrial Engineering (4 Years, B. Tech)",OBC-NCL,F,6271,6454,1134136
1819,IIT Roorkee,"Production and  Industrial Engineering (4 Years, B. Tech)",SC,N,1480,1742,1134136
1820,IIT Roorkee,"Production and  Industrial Engineering (4 Years, B. Tech)",SC,F,2760,2823,1134136
1821,IIT Roorkee,"Production and  Industrial Engineering (4 Years, B. Tech)",ST,N,852,898,1134136
1822,IIT Roorkee,"Production and  Industrial Engineering (4 Years, B. Tech)",ST,F,1202,1202,1134136
1823,IIT (ISM) Dhanbad,"Applied Geology(5 Years, Integrated Master of Technology)",OPEN,N,14986,16206,1145306
1824,IIT (ISM) Dhanbad,"Applied Geology(5 Years, Integrated Master of Technology)",OPEN,F,23479,23479,1145306
1825,IIT (ISM) Dhanbad,"Applied Geology(5 Years, Integrated Master of Technology)",EWS,N,2382,2422,1145306
1826,IIT (ISM) Dhanbad,"Applied Geology(5 Years, Integrated Master of Technology)",EWS,F,3922,3922,1145306
1827,IIT (ISM) Dhanbad,"Applied Geology(5 Years, Integrated Master of Technology)",OBC-NCL,N,5211,5423,1145306
1828,IIT (ISM) Dhanbad,"Applied Geology(5 Years, Integrated Master of Technology)",SC,N,2922,2933,1145306
1829,IIT (ISM) Dhanbad,"Applied Geology(5 Years, Integrated Master of Technology)",SC,F,3921,3921,1145306
1830,IIT (ISM) Dhanbad,"Applied Geology(5 Years, Integrated Master of Technology)",ST,N,1474,1474,1145306
1831,IIT (ISM) Dhanbad,"Applied Geophysics (5 Years, Integrated Master of Technology)",OPEN,N,15034,15995,1145307
1832,IIT (ISM) Dhanbad,"Applied Geophysics (5 Years, Integrated Master of Technology)",OPEN,F,22862,22862,1145307
1833,IIT (ISM) Dhanbad,"Applied Geophysics (5 Years, Integrated Master of Technology)",EWS,N,2380,2396,1145307
1834,IIT (ISM) Dhanbad,"Applied Geophysics (5 Years, Integrated Master of Technology)",EWS,F,3983,3983,1145307
1835,IIT (ISM) Dhanbad,"Applied Geophysics (5 Years, Integrated Master of Technology)",OBC-NCL,N,5166,5406,1145307
1836,IIT (ISM) Dhanbad,"Applied Geophysics (5 Years, Integrated Master of Technology)",OBC-NCL,F,9026,9026,1145307
1837,IIT (ISM) Dhanbad,"Applied Geophysics (5 Years, Integrated Master of Technology)",SC,N,2729,2906,1145307
1838,IIT (ISM) Dhanbad,"Applied Geophysics (5 Years, Integrated Master of Technology)",SC,F,3998,3998,1145307
1839,IIT (ISM) Dhanbad,"Applied Geophysics (5 Years, Integrated Master of Technology)",ST,N,1496,1496,1145307
1840,IIT (ISM) Dhanbad,"Chemical Engineering (4 Years, B. Tech)",OPEN,N,9787,11339,1144107
1841,IIT (ISM) Dhanbad,"Chemical Engineering (4 Years, B. Tech)",OPEN,F,10830,17395,1144107
1842,IIT (ISM) Dhanbad,"Chemical Engineering (4 Years, B. Tech)",EWS,N,1539,1847,1144107
1843,IIT (ISM) Dhanbad,"Chemical Engineering (4 Years, B. Tech)",EWS,F,2713,2713,1144107
1844,IIT (ISM) Dhanbad,"Chemical Engineering (4 Years, B. Tech)",OBC-NCL,N,3543,4027,1144107
1845,IIT (ISM) Dhanbad,"Chemical Engineering (4 Years, B. Tech)",OBC-NCL,F,6924,7377,1144107
1846,IIT (ISM) Dhanbad,"Chemical Engineering (4 Years, B. Tech)",SC,N,1681,2277,1144107
1847,IIT (ISM) Dhanbad,"Chemical Engineering (4 Years, B. Tech)",SC,F,3089,3089,1144107
1848,IIT (ISM) Dhanbad,"Chemical Engineering (4 Years, B. Tech)",ST,N,1014,1088,1144107
1849,IIT (ISM) Dhanbad,"Chemical Engineering (4 Years, B. Tech)",ST,F,1407,1407,1144107
1850,IIT (ISM) Dhanbad,"Civil Engineering (4 Years, B. Tech)",OPEN,N,10416,12355,1144109
1851,IIT (ISM) Dhanbad,"Civil Engineering (4 Years, B. Tech)",OPEN,F,10752,21040,1144109
1852,IIT (ISM) Dhanbad,"Civil Engineering (4 Years, B. Tech)",EWS,N,1770,1901,1144109
1853,IIT (ISM) Dhanbad,"Civil Engineering (4 Years, B. Tech)",EWS,F,3051,3051,1144109
1854,IIT (ISM) Dhanbad,"Civil Engineering (4 Years, B. Tech)",OBC-NCL,N,3565,4246,1144109
1855,IIT (ISM) Dhanbad,"Civil Engineering (4 Years, B. Tech)",OBC-NCL,F,7383,7876,1144109
1856,IIT (ISM) Dhanbad,"Civil Engineering (4 Years, B. Tech)",SC,N,1934,2172,1144109
1857,IIT (ISM) Dhanbad,"Civil Engineering (4 Years, B. Tech)",SC,F,3024,3147,1144109
1858,IIT (ISM) Dhanbad,"Civil Engineering (4 Years, B. Tech)",ST,N,674,790,1144109
1859,IIT (ISM) Dhanbad,"Civil Engineering (4 Years, B. Tech)",ST,F,1008,1008,1144109
1860,IIT (ISM) Dhanbad,"Computer Science and  Engineering(4 Years, B. Tech)",OPEN,N,1389,3009,1144110
1861,IIT (ISM) Dhanbad,"Computer Science and  Engineering(4 Years, B. Tech)",OPEN,F,3436,5914,1144110
1862,IIT (ISM) Dhanbad,"Computer Science and  Engineering(4 Years, B. Tech)",OPEN (PwD),N,57,87,1144110
1863,IIT (ISM) Dhanbad,"Computer Science and  Engineering(4 Years, B. Tech)",EWS,N,342,426,1144110
1864,IIT (ISM) Dhanbad,"Computer Science and  Engineering(4 Years, B. Tech)",EWS,F,730,980,1144110
1865,IIT (ISM) Dhanbad,"Computer Science and  Engineering(4 Years, B. Tech)",EWS (PwD),N,25,25,1144110
1866,IIT (ISM) Dhanbad,"Computer Science and  Engineering(4 Years, B. Tech)",OBC-NCL,N,561,1056,1144110
1867,IIT (ISM) Dhanbad,"Computer Science and  Engineering(4 Years, B. Tech)",OBC-NCL,F,1350,2384,1144110
1868,IIT (ISM) Dhanbad,"Computer Science and  Engineering(4 Years, B. Tech)",OBC-NCL (PwD),N,39,41,1144110
1869,IIT (ISM) Dhanbad,"Computer Science and  Engineering(4 Years, B. Tech)",SC,N,295,613,1144110
1870,IIT (ISM) Dhanbad,"Computer Science and  Engineering(4 Years, B. Tech)",SC,F,734,1156,1144110
1871,IIT (ISM) Dhanbad,"Computer Science and  Engineering(4 Years, B. Tech)",ST,N,123,259,1144110
1872,IIT (ISM) Dhanbad,"Computer Science and  Engineering(4 Years, B. Tech)",ST,F,352,376,1144110
1873,IIT (ISM) Dhanbad,"Electrical Engineering (4 Years, B. Tech)",OPEN,N,5463,7619,1144111
1874,IIT (ISM) Dhanbad,"Electrical Engineering (4 Years, B. Tech)",OPEN,F,10767,12295,1144111
1875,IIT (ISM) Dhanbad,"Electrical Engineering (4 Years, B. Tech)",EWS,N,977,1128,1144111
1876,IIT (ISM) Dhanbad,"Electrical Engineering (4 Years, B. Tech)",EWS,F,1762,1819,1144111
1877,IIT (ISM) Dhanbad,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,N,1977,2635,1144111
1878,IIT (ISM) Dhanbad,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,F,4880,5693,1144111
1879,IIT (ISM) Dhanbad,"Electrical Engineering (4 Years, B. Tech)",SC,N,1069,1411,1144111
1880,IIT (ISM) Dhanbad,"Electrical Engineering (4 Years, B. Tech)",SC,F,2128,2329,1144111
1881,IIT (ISM) Dhanbad,"Electrical Engineering (4 Years, B. Tech)",ST,N,561,692,1144111
1882,IIT (ISM) Dhanbad,"Electrical Engineering (4 Years, B. Tech)",ST,F,1072,1075,1144111
1883,IIT (ISM) Dhanbad,"Electronics and  Communication Engineering (4 Years, B. Tech)",OPEN,N,4049,5492,1144114
1884,IIT (ISM) Dhanbad,"Electronics and  Communication Engineering (4 Years, B. Tech)",OPEN,F,7425,10371,1144114
1885,IIT (ISM) Dhanbad,"Electronics and  Communication Engineering (4 Years, B. Tech)",EWS,N,675,795,1144114
1886,IIT (ISM) Dhanbad,"Electronics and  Communication Engineering (4 Years, B. Tech)",EWS,F,1428,1465,1144114
1887,IIT (ISM) Dhanbad,"Electronics and  Communication Engineering (4 Years, B. Tech)",OBC-NCL,N,1107,1895,1144114
1888,IIT (ISM) Dhanbad,"Electronics and  Communication Engineering (4 Years, B. Tech)",OBC-NCL,F,3343,3846,1144114
1889,IIT (ISM) Dhanbad,"Electronics and  Communication Engineering (4 Years, B. Tech)",SC,N,714,1132,1144114
1890,IIT (ISM) Dhanbad,"Electronics and  Communication Engineering (4 Years, B. Tech)",SC,F,1393,1879,1144114
1891,IIT (ISM) Dhanbad,"Electronics and  Communication Engineering (4 Years, B. Tech)",ST,N,368,512,1144114
1892,IIT (ISM) Dhanbad,"Electronics and  Communication Engineering (4 Years, B. Tech)",ST,F,829,858,1144114
1893,IIT (ISM) Dhanbad,"Engineering Physics (4 Years, B. Tech)",OPEN,N,9389,11483,1144117
1894,IIT (ISM) Dhanbad,"Engineering Physics (4 Years, B. Tech)",OPEN,F,19149,19740,1144117
1895,IIT (ISM) Dhanbad,"Engineering Physics (4 Years, B. Tech)",EWS,N,1759,1840,1144117
1896,IIT (ISM) Dhanbad,"Engineering Physics (4 Years, B. Tech)",EWS,F,2834,2834,1144117
1897,IIT (ISM) Dhanbad,"Engineering Physics (4 Years, B. Tech)",OBC-NCL,N,3790,4279,1144117
1898,IIT (ISM) Dhanbad,"Engineering Physics (4 Years, B. Tech)",OBC-NCL,F,7350,7894,1144117
1899,IIT (ISM) Dhanbad,"Engineering Physics (4 Years, B. Tech)",SC,N,2168,2392,1144117
1900,IIT (ISM) Dhanbad,"Engineering Physics (4 Years, B. Tech)",SC,F,3393,3393,1144117
1901,IIT (ISM) Dhanbad,"Engineering Physics (4 Years, B. Tech)",ST,N,1197,1199,1144117
1902,IIT (ISM) Dhanbad,"Environmental Engineering (4 Years, B. Tech)",OPEN,N,12871,15061,1144119
1903,IIT (ISM) Dhanbad,"Environmental Engineering (4 Years, B. Tech)",OPEN,F,20258,23245,1144119
